"job_date","job_title","job_location"
"09/28/2015","civil engineer","Multiple Cities - All Provinces"
"08/31/2015","Driver","Jeddah - Makkah Province"
"06/28/2015","Foreman","Al-Riyadh - Al-Riyadh Province"
"06/09/2015","secretary","Al-Riyadh - Al-Riyadh Province"
"06/03/2015","Accountant","Al-Riyadh - Al-Riyadh Province"
"06/01/2015","Project / supervisor manager","Al-Riyadh - Al-Riyadh Province"
"05/21/2015","Saudi Accountant","Al-Riyadh - Al-Riyadh Province"
"05/18/2015","paved","Al-Riyadh - Al-Riyadh Province"
"05/18/2015","Public Building","Al-Riyadh - Al-Riyadh Province"
"05/16/2015","Structural Engineer (Civil)","Jeddah - Makkah Province"
"05/13/2015","Architectural carpenter","Multiple Cities - All Provinces"
"05/13/2015","Haddad Architect","Multiple Cities - All Provinces"
"04/28/2015","Building Controller","Jeddah - Makkah Province"
"04/28/2015","technical assistant","Jeddah - Makkah Province"
"04/23/2015","Machine operator","Al-Riyadh - Al-Riyadh Province"
"04/23/2015","Tile Contractor","Al-Riyadh - Al-Riyadh Province"
"04/22/2015","Heavy Truck Driver","Jeddah - Makkah Province"
"04/11/2015","Foreman","Al-Riyadh - Al-Riyadh Province"
"04/08/2015","Secretarial Officer","Al-Khobar - Eastern Province"
"04/06/2015","Head of Technical and Design Department","Al-Riyadh - Al-Riyadh Province"
"03/28/2015","Paint seller","Al-Riyadh - Al-Riyadh Province"
"03/28/2015","project manager","Al-Riyadh - Al-Riyadh Province"
"03/26/2015","Cost Accountant","Jeddah - Makkah Province"
"03/26/2015","Public Accountant","Jeddah - Makkah Province"
"03/26/2015","Interior design and decoration engineer","Makkah - Makkah Province"
"03/24/2015","Expeditor","Jeddah - Makkah Province"
"03/24/2015","Monitor quality","Jeddah - Makkah Province"
"03/24/2015","security guard","Jeddah - Makkah Province"
"03/24/2015","secretary","Jeddah - Makkah Province"
"03/23/2015","Building Assistant","Al-Dhahran - Eastern Province"
"03/23/2015","An armed building","Al-Dhahran - Eastern Province"
"03/23/2015","Carpenter armed construction","Al-Dhahran - Eastern Province"
"03/23/2015","A builder","Al-Dhahran - Eastern Province"
"03/17/2015","Foreman","Al-Riyadh - Al-Riyadh Province"
"03/12/2015","General construction factor","Al-Madinah - Madinah Province"
"03/12/2015","An armed building","Al-Madinah - Madinah Province"
"03/12/2015","Building carpenter","Al-Madinah - Madinah Province"
"02/11/2015","Melis (armed construction)","Al-Madinah - Madinah Province"
"02/11/2015","Building worker (armed)","Al-Madinah - Madinah Province"
"02/09/2015","Receptionist","Al-Riyadh - Al-Riyadh Province"
"02/08/2015","warehouse guard","Al-Riyadh - Al-Riyadh Province"
"02/08/2015","security guard","Hail - Hail Province"
"01/28/2015","Electrical monitor","Multiple Cities - All Provinces"
"01/28/2015","Architectural Monitor","Multiple Cities - All Provinces"
"01/28/2015","Architect","Multiple Cities - All Provinces"
"01/28/2015","AutoCAD Designer","Jeddah - Makkah Province"
"01/28/2015","mechanical engineer","Multiple Cities - All Provinces"
"01/27/2015","civil engineer","Multiple Cities - All Provinces"
"01/22/2015","Forklift driver","Al-Dammam - Eastern Province"
"01/19/2015","Production Officer","Al-Dammam - Eastern Province"
"01/18/2015","Photographer and video producer","Al-Riyadh - Al-Riyadh Province"
"01/06/2015","Director of Projects","Al-Dammam - Eastern Province"
"12/31/2014","Worker Monitor (Construction Technician)","Jeddah - Makkah Province"
"12/17/2014","Driver","Al-Riyadh - Al-Riyadh Province"
"12/17/2014","Video Photographer and Professional Photographer","Al-Riyadh - Al-Riyadh Province"
"12/11/2014","civil engineer","Al-Riyadh - Al-Riyadh Province"
"12/02/2014","Ceramic installation technician","Al-Dammam - Eastern Province"
"11/29/2014","Signboard Maker","Al-Dammam - Eastern Province"
"09/27/2014","supervisor","Al-Khobar - Eastern Province"
"09/21/2014","Computer Quantities","Jeddah - Makkah Province"
"09/06/2014","Sales & Marketing Specialist","Al-Riyadh - Al-Riyadh Province"
"08/27/2014","Civil Engineer (Roads)","Al-Khobar - Eastern Province"
"08/07/2014","Welding technician","Al-Jubail - Eastern Province"
"06/15/2014","Teacher Baldurat","Beshah - Asir Province"
"06/09/2014","Water insulation technician","Al-Baha - Al-Baha Province"
"06/08/2014","Quantity Surveyor Space","Jeddah - Makkah Province"
"05/29/2014","Welding technician","Al-Riyadh - Al-Riyadh Province"
"05/26/2014","Filled worker","Khames Mushait - Asir Province"
"05/21/2014","Adaptation Technician","Multiple Cities - All Provinces"
"05/11/2014","Receptionist","Al-Riyadh - Al-Riyadh Province"
"05/06/2014","Blacksmith technician","Hail - Hail Province"
"05/06/2014","Architect","Hail - Hail Province"
"05/04/2014","Civil Observer","Jeddah - Makkah Province"
"03/26/2014","Marketing Representative","Al-Riyadh - Al-Riyadh Province"
"03/25/2014","civil engineer","Jeddah - Makkah Province"
"03/25/2014","Surveyor","Jeddah - Makkah Province"
"03/25/2014","Planning Engineer","Jeddah - Makkah Province"
"03/10/2014","over head crane operator","Al-Dammam - Eastern Province"
"03/08/2014","A builder","Al-Riyadh - Al-Riyadh Province"
"02/18/2014","Worker Monitor (Construction Technician)","Jeddah - Makkah Province"
"02/18/2014","Technical production line","Al-Dammam - Eastern Province"
"02/09/2014","Foreman (Observer)","Al-Riyadh - Al-Riyadh Province"
"02/09/2014","Carpenter Armor","Al-Riyadh - Al-Riyadh Province"
"02/09/2014","Smith arming","Al-Riyadh - Al-Riyadh Province"
"02/05/2014","Technicians (All Areas)","Al-Riyadh - Al-Riyadh Province"
"02/03/2014","Finishing Engineer","Jeddah - Makkah Province"
"12/03/2013","Staff Clerk","Al-Riyadh - Al-Riyadh Province"
"12/03/2013","Government Relations Officer","Al-Riyadh - Al-Riyadh Province"
"12/03/2013","Sheriff Central","Al-Riyadh - Al-Riyadh Province"
"12/02/2013","Conditioning and refrigeration technician","All Provinces"
"12/01/2013","Administrative Construction","Jeddah - Makkah Province"
"11/16/2013","Receptionist","Al-Riyadh Province"
"11/16/2013","Government Relations Officer","Al-Jubail - Eastern Province"
"11/16/2013","administrative employee","Al-Jubail - Eastern Province"
"11/16/2013","Receptionist","Al-Jubail - Eastern Province"
"11/16/2013","civil engineer","Al-Hafuf - Eastern Province"
"11/12/2013","Receptionist","Al-Riyadh - Al-Riyadh Province"
"10/24/2013","Civil Observer","Jeddah - Makkah Province"
"10/24/2013","Graphic designer","Al-Dammam - Eastern Province"
"10/24/2013","Sales Representative","Al-Dammam - Eastern Province"
"10/08/2013","projects engineer","Al-Riyadh Province"
"09/28/2013","Water and epoxy insulation works","Najran - Najran Province"
"09/19/2013","Architect","Al-Dammam - Eastern Province"
"09/16/2013","civil engineer","Al-Kharj - Al-Riyadh Province"
"09/15/2013","Maintenance technician","Rabigh - Makkah Province"
"09/10/2013","Civil Business Controller","Al-Riyadh - Al-Riyadh Province"
"09/10/2013","civil engineer","Al-Riyadh - Al-Riyadh Province"
"09/07/2013","Building Controller","Arar - Northern Border Province"
"09/07/2013","Mechanical","Al-Riyadh - Al-Riyadh Province"
"08/24/2013","Sales Representative","Al-Riyadh - Al-Riyadh Province"
"08/12/2013","public relations officer","Al-Riyadh - Al-Riyadh Province"
"07/31/2013","project manager","All Provinces"
"07/07/2013","Expeditor","Al-Riyadh - Al-Riyadh Province"
"07/05/2013","Expeditor","Jeddah - Makkah Province"
"07/02/2013","General Manager of Architecture","Jeddah - Makkah Province"
"06/24/2013","laboratory technician","Al-Riyadh - Al-Riyadh Province"
"06/24/2013","Executive Secretary","Al-Riyadh - Al-Riyadh Province"
"06/24/2013","Administrative (Personnel)","Al-Riyadh - Al-Riyadh Province"
"06/16/2013","Interior Design Engineer (Architect)","Al-Dhahran - Eastern Province"
"06/16/2013","Electrician","Al-Riyadh - Al-Riyadh Province"
"06/11/2013","Haddad and Najjar armed","Al-Riyadh - Al-Riyadh Province"
"06/11/2013","Public Building","Al-Riyadh - Al-Riyadh Province"
"05/21/2013","Expeditor","Al-Khobar - Eastern Province"
"05/02/2013","Blacksmith technician","Hail - Hail Province"
"05/02/2013","Architect","Hail - Hail Province"
"04/30/2013","Director of road projects","Skaka - Al-Jouf Province"
"04/28/2013","Receptionist","Al-Riyadh - Al-Riyadh Province"
"04/28/2013","Data entry","Al-Riyadh - Al-Riyadh Province"
"04/17/2013","Driver Trailer","Jeddah - Makkah Province"
"04/01/2013","Architect","Al-Kharj - Al-Riyadh Province"
"04/01/2013","civil engineer","Al-Kharj - Al-Riyadh Province"
"03/24/2013","Expeditor","Al-Riyadh - Al-Riyadh Province"
"02/16/2013","Civil Engineers/Architects","All Provinces"
"01/02/2013","Surveyor","Al-Riyadh - Al-Riyadh Province"
"01/02/2013","civil engineer","Al-Riyadh - Al-Riyadh Province"
"12/25/2012","Procurement representative of building materials","Jeddah - Makkah Province"
"12/18/2012","civil engineer","Al-Riyadh - Al-Riyadh Province"
"11/27/2012","Sales Engineer - Cement Replacement","All Provinces"
"11/13/2012","Government Tender Supervisor","Jeddah - Makkah Province"
"11/12/2012","Exhibition Receptionist and Secretary","Jeddah - Makkah Province"
"11/12/2012","Sales Representative","Jeddah - Makkah Province"
"10/24/2012","Aluminium technician","Hafer Al-Baten - Eastern Province"
"10/11/2012","Building Contractor","Ahad Al-Masarha - Jazan Province"
"09/17/2012","Superstructure Projects Manager","Jeddah - Makkah Province"
"09/16/2012","warehouse guard","All Provinces"
"09/05/2012","Architect","Al-Kharj - Al-Riyadh Province"
"09/03/2012","civil engineer","Al-Kharj - Al-Riyadh Province"
"09/03/2012","Architect","Al-Kharj - Al-Riyadh Province"
"08/04/2012","Surveyor","Buaidah - Al-Qasem Province"
"07/26/2012","Architect","Al-Kharj - Al-Riyadh Province"
"07/18/2012","Expeditor","Al-Riyadh - Al-Riyadh Province"
"07/18/2012","Sales Engineer - Mechanics","Al-Riyadh - Al-Riyadh Province"
"07/17/2012","electrical engineer","Al-Riyadh - Al-Riyadh Province"
"07/09/2012","Fabricators","Al-Jubail - Eastern Province"
"06/25/2012","Fabricator","Al-Jubail - Eastern Province"
"06/24/2012","Architect","Al-Kharj - Al-Riyadh Province"
"06/21/2012","civil engineer","Al-Riyadh - Al-Riyadh Province"
"06/16/2012","Autocad painter","Al-Kharj - Al-Riyadh Province"
"06/08/2012","civil engineer","Al-Dammam - Eastern Province"
"05/25/2012","civil engineer","Al-Riyadh - Al-Riyadh Province"
"04/29/2012","Monitor Scales","Al-Riyadh - Al-Riyadh Province"
"04/29/2012","Expeditor","Al-Riyadh - Al-Riyadh Province"
"03/27/2012","Staff Central","Al-Riyadh - Al-Riyadh Province"
"02/21/2012","Workers","Onaizah - Al-Qasem Province"
"02/20/2012","Autocad painter","Jeddah - Makkah Province"
"01/05/2012","trainee","Jeddah - Makkah Province"
"01/01/2012","assembling technician","Al-Riyadh - Al-Riyadh Province"
"12/20/2011","Administrative","Al-Riyadh - Al-Riyadh Province"
"12/19/2011","Public relations and government official","Al-Riyadh - Al-Riyadh Province"
"11/28/2011","civil engineer","Al-Riyadh - Al-Riyadh Province"
"11/28/2011","Sales Representative","Al-Riyadh Province"
"10/23/2011","Personnel Supervisor","Al-Riyadh - Al-Riyadh Province"
"06/27/2011","Sales Representative","Al-Riyadh - Al-Riyadh Province"
"06/27/2011","secretary","Al-Riyadh - Al-Riyadh Province"
"05/27/2011","civil engineer","Makkah - Makkah Province"
"05/03/2011","Project Manager","Jeddah - Makkah Province"
"03/31/2011","technical supervisor","Al-Riyadh - Al-Riyadh Province"
"03/29/2011","technical supervisor","Al-Riyadh - Al-Riyadh Province"
"03/23/2011","General Manager for Maintenance and Operation","Jeddah - Makkah Province"
"02/14/2011","Sales Manager Concrete Ready","Al-Riyadh - Al-Riyadh Province"
"01/19/2011","Engineer (Civil Controller)","Al-Riyadh - Al-Riyadh Province"
"10/29/2010","Painter / Civil Engineer","Makkah - Makkah Province"
"10/29/2010","Structural Engineer (Designer)","Makkah - Makkah Province"
"05/29/2010","Driver Heavy Transport","Al-Hafuf - Eastern Province"
"12/20/2009","Professional Technician Description of Blocks","Al-Hafuf - Eastern Province"
"03/28/2009","Mechanical Engineer","Al-Riyadh Province"
"03/28/2009","electrical engineer","Al-Riyadh Province"
