job_date,job_title,job_location
10/12/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
10/8/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
9/26/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
9/26/2017,Collector,Al-Riyadh - Al-Riyadh Province
9/23/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
9/20/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
9/18/2017,Government Relations Officer,Jeddah - Makkah Province
9/12/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
9/11/2017,Government Relations Coordinator,Al-Riyadh - Al-Riyadh Province
9/10/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
8/24/2017,debt collector,Najran - Najran Province
8/22/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
8/20/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
8/19/2017,Expeditor,Jeddah - Makkah Province
8/17/2017,Government Relations Officer,Al-Khobar - Eastern Province
8/16/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
8/16/2017,Expeditor,Jeddah - Makkah Province
8/15/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
8/8/2017,Expeditor,Jeddah - Makkah Province
8/7/2017,Field debt collector,Jeddah - Makkah Province
8/1/2017,Collector,Al-Riyadh - Al-Riyadh Province
8/1/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
7/30/2017,Field debt collector,Abha - Asir Province
7/27/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
7/26/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
7/18/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
7/16/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
7/12/2017,Government Relations Officer,Jeddah - Makkah Province
7/11/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
7/8/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
7/4/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
7/2/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
6/19/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
6/18/2017,Customs Trustee,Al-Riyadh - Al-Riyadh Province
6/14/2017,governmental relations agent,Jeddah - Makkah Province
6/7/2017,Government Relations Officer,Jeddah - Makkah Province
6/5/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
5/19/2017,Expeditor,Al-Dammam - Eastern Province
5/16/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
5/10/2017,Reporter,Al-Dammam - Eastern Province
5/9/2017,Expeditor,Jeddah - Makkah Province
5/9/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
5/1/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
4/30/2017,general relations employee,Al-Riyadh - Al-Riyadh Province
4/25/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
4/20/2017,Expeditor,Jeddah - Makkah Province
4/15/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
4/12/2017,Government Relations Officer,Jeddah - Makkah Province
4/10/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
4/7/2017,Government Relations Specialist,Jeddah - Makkah Province
3/30/2017,Expeditor,Al-Dammam - Eastern Province
3/23/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
3/22/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
3/11/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
3/9/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
3/7/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
3/6/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
3/5/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
2/28/2017,Expeditor,Al-Dammam - Eastern Province
2/16/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
2/16/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/15/2017,Expeditor,Al-Khobar - Eastern Province
2/14/2017,debt collector,Buaidah - Al-Qasem Province
2/13/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/11/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
2/9/2017,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/7/2017,Government Relations Officer,Al-Khobar - Eastern Province
2/3/2017,Expeditor,Al-Riyadh - Al-Riyadh Province
2/2/2017,Government Services Officer,Al-Riyadh - Al-Riyadh Province
2/2/2017,Financial Proceeds,Jeddah - Makkah Province
1/31/2017,Representative of Banks,Al-Dammam - Eastern Province
1/26/2017,Project tracker,Jeddah - Makkah Province
1/25/2017,Government Relations Coordinator,Jeddah - Makkah Province
1/11/2017,Collector,Al-Riyadh - Al-Riyadh Province
1/7/2017,Collector,Al-Khobar - Eastern Province
1/5/2017,Collector,Al-Khobar - Eastern Province
1/3/2017,Collector,Al-Khobar - Eastern Province
1/2/2017,Collector,Al-Khobar - Eastern Province
12/26/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
12/21/2016,administrative employee,Al-Riyadh - Al-Riyadh Province
12/21/2016,Representative of Banks,Al-Dammam - Eastern Province
12/15/2016,Real Estate Affairs Officer,Al-Riyadh - Al-Riyadh Province
12/7/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
12/6/2016,Expeditor,Buaidah - Al-Qasem Province
12/1/2016,Representative of Government Relations,Jeddah - Makkah Province
11/28/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
11/23/2016,Expeditor,Jeddah - Makkah Province
11/19/2016,Expeditor,Al-Madinah - Madinah Province
11/16/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
11/15/2016,Delegate public relations,Al-Dammam - Eastern Province
11/14/2016,A legitimate agent and a pursuer,Al-Riyadh - Al-Riyadh Province
11/13/2016,Government Relations Officer,Al-Dammam - Eastern Province
11/13/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
11/13/2016,governmental relations agent,Al-Riyadh - Al-Riyadh Province
11/13/2016,Customs Clearance,Al-Dammam - Eastern Province
11/9/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
11/3/2016,Expeditor,Al-Jouf - Al-Jouf Province
11/1/2016,Expeditor,Ras Tanorah - Eastern Province
10/31/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
10/31/2016,governmental relations agent,Al-Dammam - Eastern Province
10/20/2016,Legal Agent,Al-Riyadh - Al-Riyadh Province
10/18/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
10/10/2016,governmental relations agent,Al-Dammam - Eastern Province
10/5/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
9/27/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
9/25/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
9/24/2016,Customs Clearance,Al-Dammam - Eastern Province
9/21/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
9/20/2016,administrative employee,Al-Riyadh - Al-Riyadh Province
9/20/2016,Expeditor,Al-Madinah - Madinah Province
9/19/2016,Collector,Al-Riyadh - Al-Riyadh Province
9/18/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
9/18/2016,Customs Clearance,Al-Dammam - Eastern Province
9/17/2016,Government Relations Supervisor,Jeddah - Makkah Province
9/2/2016,Expeditor,Multiple Cities - All Provinces
8/28/2016,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
8/28/2016,Customs Clearance,Al-Dammam - Eastern Province
8/22/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
8/14/2016,Expeditor,Abha - Asir Province
8/11/2016,Official camp,Makkah - Makkah Province
8/10/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
8/8/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
8/8/2016,general relations employee,Makkah - Makkah Province
8/7/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
8/3/2016,Customs Clearance,Al-Dammam - Eastern Province
7/27/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
7/27/2016,Government Relations Supervisor,Al-Dammam - Eastern Province
7/26/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
7/19/2016,Expeditor,Al-Jubail - Eastern Province
7/18/2016,debt collector,Yanbu - Madinah Province
7/13/2016,debt collector,Jeddah - Makkah Province
7/13/2016,Government Relations Officer,Jeddah - Makkah Province
7/13/2016,Expeditor,Jeddah - Makkah Province
7/12/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
7/12/2016,manager assistant,Al-Riyadh - Al-Riyadh Province
7/11/2016,Government Relations Specialist,Jeddah - Makkah Province
7/10/2016,Expeditor,Makkah - Makkah Province
7/10/2016,Government Relations Specialist,Jeddah - Makkah Province
7/3/2016,Government Relations Officer,Jeddah - Makkah Province
7/3/2016,Government Relations Specialist,Jeddah - Makkah Province
6/20/2016,Expeditor,Jeddah - Makkah Province
6/20/2016,Customs Trustee,Al-Dammam - Eastern Province
6/16/2016,Expeditor,Jeddah - Makkah Province
6/13/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
6/9/2016,Delegate public relations,Al-Riyadh - Al-Riyadh Province
6/8/2016,Expeditor,Al-Jubail - Eastern Province
6/7/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
6/5/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
6/2/2016,Collector,Al-Riyadh - Al-Riyadh Province
5/31/2016,Expeditor,Al-Jubail - Eastern Province
5/30/2016,Expeditor,Al-Jubail - Eastern Province
5/28/2016,Expeditor,Al-Dammam - Eastern Province
5/25/2016,Customs Trustee,Al-Dammam - Eastern Province
5/25/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
5/1/2016,manager assistant,Al-Riyadh - Al-Riyadh Province
5/1/2016,Expeditor,Al-Dammam - Eastern Province
4/28/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
4/28/2016,Government departments,Al-Dammam - Eastern Province
4/18/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
4/7/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
4/3/2016,debt collector,Al-Riyadh - Al-Riyadh Province
4/3/2016,Customs Clearance Supervisor,Al-Dammam - Eastern Province
4/3/2016,Expeditor,Jeddah - Makkah Province
4/2/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
3/24/2016,governmental relations agent,Al-Riyadh - Al-Riyadh Province
3/21/2016,Customs clearance officer,Multiple Cities - All Provinces
3/19/2016,Delegate public relations,Jeddah - Makkah Province
3/19/2016,Customs Trustee,Al-Dammam - Eastern Province
3/17/2016,Expeditor,Jeddah - Makkah Province
3/13/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
3/12/2016,Expeditor,Al-Dammam - Eastern Province
3/8/2016,Field financial recipient,Al-Riyadh - Al-Riyadh Province
3/2/2016,public relations officer,Al-Riyadh - Al-Riyadh Province
3/2/2016,Customs Trustee,Al-Dammam - Eastern Province
2/28/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
2/24/2016,governmental relations agent,Al-Riyadh - Al-Riyadh Province
2/23/2016,Government Relations Representative,Al-Dammam - Eastern Province
2/15/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
2/14/2016,Expeditor,Al-Dammam - Eastern Province
2/8/2016,general relations employee,Al-Riyadh - Al-Riyadh Province
2/6/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
2/3/2016,External correspondent,Jeddah - Makkah Province
2/2/2016,Expeditor,Al-Dammam - Eastern Province
2/2/2016,Government Relations Officer,Khames Mushait - Asir Province
1/31/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
1/27/2016,Government Relations Officer,Jeddah - Makkah Province
1/26/2016,Expeditor,Al-Dammam - Eastern Province
1/26/2016,Driver,Al-Dammam - Eastern Province
1/25/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
1/19/2016,governmental relations agent,Al-Riyadh - Al-Riyadh Province
1/17/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
1/11/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
1/11/2016,governmental relations agent,Al-Riyadh - Al-Riyadh Province
1/3/2016,Expeditor,Al-Riyadh - Al-Riyadh Province
12/31/2015,governmental relations agent,Al-Riyadh - Al-Riyadh Province
12/29/2015,general relations employee,Makkah - Makkah Province
12/28/2015,governmental relations agent,Al-Dammam - Eastern Province
12/28/2015,Expeditor,Al-Madinah - Madinah Province
12/20/2015,governmental relations agent,Makkah - Makkah Province
12/13/2015,Expeditor,Jeddah - Makkah Province
12/10/2015,Collector,Al-Riyadh - Al-Riyadh Province
12/10/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
12/1/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
12/1/2015,Government Relations Officer,Khames Mushait - Asir Province
11/25/2015,Expeditor,Al-Dammam - Eastern Province
11/24/2015,Expeditor,Al-Dammam - Eastern Province
11/22/2015,Expeditor,Al-Ahsaa - Eastern Province
11/22/2015,debt collector,Al-Ahsaa - Eastern Province
11/20/2015,Public relations and government official,Jeddah - Makkah Province
11/19/2015,governmental relations agent,Al-Dammam - Eastern Province
11/18/2015,Expeditor,Al-Taif - Makkah Province
11/18/2015,Expeditor,Jeddah - Makkah Province
11/15/2015,Expeditor,Jeddah - Makkah Province
11/11/2015,Expeditor,Al-Hafuf - Eastern Province
11/10/2015,Director of Public Relations and Government,Jeddah - Makkah Province
11/8/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
11/5/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
11/4/2015,Expeditor,Jeddah - Makkah Province
10/25/2015,general relations employee,Al-Riyadh - Al-Riyadh Province
10/18/2015,governmental relations agent,Al-Riyadh - Al-Riyadh Province
10/13/2015,Government Relations Officer,Al-Khobar - Eastern Province
10/12/2015,Employee Relationships,Abha - Asir Province
10/8/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
10/6/2015,governmental relations agent,Al-Khobar - Eastern Province
10/6/2015,Government Relations Supervisor,Jeddah - Makkah Province
10/5/2015,Expeditor,Jeddah - Makkah Province
10/4/2015,Expeditor,Al-Hafuf - Eastern Province
9/19/2015,Marketing Representative,Jeddah - Makkah Province
9/18/2015,secretary,Al-Riyadh - Al-Riyadh Province
9/17/2015,Expeditor,Al-Madinah - Madinah Province
9/14/2015,Expeditor,Al-Khobar - Eastern Province
9/11/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
9/9/2015,Collector,Al-Riyadh - Al-Riyadh Province
9/7/2015,Public Services Officer,Al-Riyadh - Al-Riyadh Province
9/1/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
8/25/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
8/22/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
8/20/2015,Expeditor,Al-Dammam - Eastern Province
8/18/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
8/17/2015,Government Relations Officer,Al-Khobar - Eastern Province
8/15/2015,Government Relations Officer,Jeddah - Makkah Province
8/11/2015,Expeditor,Ras Tanorah - Eastern Province
8/6/2015,Expeditor,Jeddah - Makkah Province
8/4/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
7/29/2015,Prospector and follower projects,Al-Riyadh - Al-Riyadh Province
7/27/2015,Delegate public relations,Al-Dammam - Eastern Province
7/27/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
7/22/2015,Expeditor,Al-Khobar - Eastern Province
7/9/2015,A traffic artery and government departments,Al-Riyadh - Al-Riyadh Province
7/9/2015,Government departments,Al-Riyadh - Al-Riyadh Province
7/6/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
7/2/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
7/1/2015,Manage government relations,Jeddah - Makkah Province
6/30/2015,Collector,Al-Riyadh - Al-Riyadh Province
6/25/2015,Executive Director,Abha - Asir Province
6/23/2015,Expeditor,Al-Jubail - Eastern Province
6/22/2015,Expeditor,Jeddah - Makkah Province
6/22/2015,Government Relations Coordinator,Jeddah - Makkah Province
6/21/2015,Government Relations Coordinator,Jeddah - Makkah Province
6/16/2015,Delegate of government departments,Al-Khobar - Eastern Province
6/7/2015,Expeditor,Al-Dammam - Eastern Province
6/3/2015,Representative of Government Relations,Jeddah - Makkah Province
5/31/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
5/31/2015,Financial Proceeds,Al-Baha - Al-Baha Province
5/28/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
5/27/2015,Delegate of government departments,Al-Khobar - Eastern Province
5/24/2015,governmental relations agent,Al-Dammam - Eastern Province
5/18/2015,Expeditor,Al-Dammam - Eastern Province
5/14/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
5/12/2015,Human Resource Manager,Al-Kharj - Al-Riyadh Province
5/10/2015,Expeditor,Buaidah - Al-Qasem Province
5/10/2015,Government departments,Jeddah - Makkah Province
5/10/2015,Expeditor,Jeddah - Makkah Province
5/7/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
5/7/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
5/6/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
4/29/2015,Expeditor,Jeddah - Makkah Province
4/29/2015,Government departments,Al-Khobar - Eastern Province
4/27/2015,Expeditor,Shagra - Al-Riyadh Province
4/27/2015,Expeditor,Al-Majma'a - Al-Riyadh Province
4/27/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
4/20/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
4/15/2015,general relations employee,Al-Riyadh - Al-Riyadh Province
4/13/2015,Insurance representative,Al-Riyadh - Al-Riyadh Province
4/13/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
4/13/2015,Expeditor,Jeddah - Makkah Province
4/8/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
4/6/2015,governmental relations agent,Al-Riyadh - Al-Riyadh Province
4/1/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
4/1/2015,A representative of bank transactions,Al-Riyadh - Al-Riyadh Province
3/30/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
3/25/2015,Government Relations Coordinator,Al-Riyadh - Al-Riyadh Province
3/19/2015,Delegate of government departments,Jeddah - Makkah Province
3/19/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
3/17/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
3/12/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
3/12/2015,Representative of Government Relations,Al-Dammam - Eastern Province
3/9/2015,Expeditor,Jeddah - Makkah Province
3/7/2015,Delegate of government departments,Al-Jubail - Eastern Province
3/3/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
3/2/2015,Government Relations Officer,Al-Jubail - Eastern Province
3/1/2015,Expeditor,Al-Dammam - Eastern Province
2/25/2015,Expeditor,Jeddah - Makkah Province
2/24/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
2/20/2015,Expeditor,Hafer Al-Baten - Eastern Province
2/18/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
2/12/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
2/12/2015,Government transactions,Al-Riyadh - Al-Riyadh Province
2/11/2015,Government Relations Officer,Jeddah - Makkah Province
2/11/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/10/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
2/10/2015,Government Relations Officer,Jeddah - Makkah Province
2/9/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
2/9/2015,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
2/3/2015,Government Relations Officer,Jeddah - Makkah Province
1/28/2015,Expeditor,Jeddah - Makkah Province
1/27/2015,Expeditor,Al-Dammam - Eastern Province
1/27/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
1/26/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
1/25/2015,Expeditor,Al-Dammam - Eastern Province
1/19/2015,Government Relations Officer,Jeddah - Makkah Province
1/19/2015,Government Relations Officer,Al-Khobar - Eastern Province
1/12/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
1/11/2015,Expeditor,Al-Riyadh - Al-Riyadh Province
1/11/2015,public relations officer,Al-Riyadh - Al-Riyadh Province
1/7/2015,Customs Specialist,MYAS - Madinah Province
1/3/2015,governmental relations agent,Al-Riyadh - Al-Riyadh Province
12/29/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
12/28/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
12/23/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
12/17/2014,Expeditor,Jeddah - Makkah Province
12/16/2014,Expeditor,Jeddah - Makkah Province
12/15/2014,Expeditor,Al-Dammam - Eastern Province
12/10/2014,Reporter,Al-Riyadh - Al-Riyadh Province
12/8/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
12/8/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
12/4/2014,Expeditor,Al-Dammam - Eastern Province
11/29/2014,Delegate of government departments,Jeddah - Makkah Province
11/27/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
11/22/2014,Government Relations Representative,Al-Riyadh - Al-Riyadh Province
11/22/2014,Government Relations Officer,Al-Khobar - Eastern Province
11/18/2014,Passport Department,Al-Dammam - Eastern Province
11/17/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
11/17/2014,Expeditor,Jeddah - Makkah Province
11/12/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
11/11/2014,Government Relations Officer,Makkah - Makkah Province
11/3/2014,Delegate of government departments,Al-Dammam - Eastern Province
11/1/2014,Director of Government Relations,Al-Khobar - Eastern Province
10/25/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
10/24/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
10/23/2014,Expeditor,Jeddah - Makkah Province
10/18/2014,Government Relations Officer,Al-Khobar - Eastern Province
10/16/2014,Customs Clearance,Al-Dammam - Eastern Province
9/30/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
9/27/2014,Government Relations Officer,Al-Khobar - Eastern Province
9/21/2014,Expeditor,Jeddah - Makkah Province
9/17/2014,Driver,Al-Riyadh - Al-Riyadh Province
9/17/2014,debt collector,Multiple Cities - All Provinces
9/16/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
9/15/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
9/14/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
9/9/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
9/8/2014,Government sales representative,Al-Riyadh - Al-Riyadh Province
9/8/2014,governmental relations agent,Al-Riyadh - Al-Riyadh Province
9/7/2014,Government sales representative,Al-Riyadh - Al-Riyadh Province
9/6/2014,Delegate of government departments,Al-Dammam - Eastern Province
9/4/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
9/1/2014,Expeditor,Jeddah - Makkah Province
8/29/2014,governmental relations agent,Al-Dammam - Eastern Province
8/28/2014,governmental relations agent,Al-Riyadh - Al-Riyadh Province
8/24/2014,Expeditor,Jeddah - Makkah Province
8/18/2014,Expeditor,Jeddah - Makkah Province
8/16/2014,public relations officer,Ras Tanorah - Eastern Province
8/15/2014,Delegate public relations,Al-Dammam - Eastern Province
8/14/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
8/13/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
8/11/2014,Government Relations Officer,Jeddah - Makkah Province
8/6/2014,Expeditor,Jeddah - Makkah Province
8/4/2014,Delegate of government departments,Al-Riyadh - Al-Riyadh Province
7/23/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
7/23/2014,Delegate of government departments,Ras Tanorah - Eastern Province
7/20/2014,Government Relations Officer,Al-Riyadh - Al-Riyadh Province
7/17/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
7/16/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
7/15/2014,manager assistant,Al-Khobar - Eastern Province
7/13/2014,Expeditor,Al-Dammam - Eastern Province
6/30/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
6/29/2014,Expeditor,Jeddah - Makkah Province
6/26/2014,Expeditor,Al-Riyadh - Al-Riyadh Province
6/17/2014,Customs Trustee,Jeddah - Makkah Province
