job_date,job_title,job_location
1/17/2018,Car Rental Officer,Al-Riyadh - Al-Riyadh Province
1/14/2018,Receptionist,Jeddah - Makkah Province
1/13/2018,Receptionist,Al-Dammam - Eastern Province
1/10/2018,Receptionist,Al-Riyadh - Al-Riyadh Province
1/7/2018,Patient receptionist,Al-Riyadh - Al-Riyadh Province
1/3/2018,Receptionist,Al-Khobar - Eastern Province
12/30/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
12/18/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
12/17/2017,Hotel receptionist,Al-Riyadh - Al-Riyadh Province
12/15/2017,Casher,Onaizah - Al-Qasem Province
12/8/2017,Receptionist - Maintenance,Buaidah - Al-Qasem Province
12/5/2017,Customer service employee,Al-Riyadh - Al-Riyadh Province
12/4/2017,Receptionist,Jeddah - Makkah Province
12/2/2017,receptionist,Al-Riyadh - Al-Riyadh Province
12/1/2017,Hotel receptionist,Yanbu - Madinah Province
11/29/2017,Receptionist,Jeddah - Makkah Province
11/27/2017,Patient receptionist,Al-Riyadh - Al-Riyadh Province
11/25/2017,receptionist,Buaidah - Al-Qasem Province
11/18/2017,receptionist,Buaidah - Al-Qasem Province
11/15/2017,Receptionist,Al-Khobar - Eastern Province
11/13/2017,security guard,Al-Riyadh - Al-Riyadh Province
11/8/2017,Restaurant Cashier,Al-Dammam - Eastern Province
11/8/2017,Receptionist,Jeddah - Makkah Province
11/6/2017,Receptionist,Jeddah - Makkah Province
11/5/2017,Customer service employee,Multiple Cities - All Provinces
11/1/2017,receptionist,Al-Riyadh - Al-Riyadh Province
10/30/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
10/30/2017,Customer Service Officer,Makkah - Makkah Province
10/26/2017,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
10/18/2017,receptionist,Al-Riyadh - Al-Riyadh Province
10/17/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
10/16/2017,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
10/16/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
10/14/2017,Customer service employee,Al-Riyadh - Al-Riyadh Province
10/12/2017,Receptionist,Jeddah - Makkah Province
10/9/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
10/8/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
10/3/2017,Receptionist,Multiple Cities - All Provinces
9/26/2017,Customer service employee,Al-Dammam - Eastern Province
9/20/2017,Receptionist (Special Needs),Al-Riyadh - Al-Riyadh Province
9/13/2017,Receptionist,Al-Jubail - Eastern Province
9/7/2017,receptionist,Al-Riyadh - Al-Riyadh Province
8/24/2017,Car Rental Officer,Al-Riyadh - Al-Riyadh Province
8/12/2017,receptionist,Al-Riyadh - Al-Riyadh Province
8/12/2017,Patient receptionist,Al-Riyadh - Al-Riyadh Province
7/29/2017,receptionist,Al-Riyadh - Al-Riyadh Province
7/26/2017,receptionist,Al-Riyadh - Al-Riyadh Province
7/22/2017,Receptionist,Al-Khobar - Eastern Province
7/20/2017,Customer service employee,Abha - Asir Province
7/19/2017,Receptionist,Al-Khobar - Eastern Province
7/19/2017,receptionist,Al-Dammam - Eastern Province
7/9/2017,Customer receptionist,Al-Dammam - Eastern Province
7/9/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
7/4/2017,Patient Services Officer,Al-Riyadh - Al-Riyadh Province
6/30/2017,receptionist,Al-Riyadh - Al-Riyadh Province
6/23/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
6/21/2017,Employee Call Center,Al-Riyadh - Al-Riyadh Province
6/20/2017,Receptionist,Al-Dammam - Eastern Province
6/6/2017,Supervisor of patient relations,Al-Riyadh - Al-Riyadh Province
5/22/2017,Patient receptionist,Al-Riyadh - Al-Riyadh Province
5/12/2017,Patient Services Officer,Al-Riyadh - Al-Riyadh Province
5/11/2017,Callcenter supervisor,Al-Riyadh - Al-Riyadh Province
5/11/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
5/10/2017,Patient Services Officer,Al-Riyadh - Al-Riyadh Province
5/10/2017,Receptionist,Al-Dammam - Eastern Province
5/9/2017,receptionist,Al-Riyadh - Al-Riyadh Province
5/9/2017,Customer service employee,Al-Dammam - Eastern Province
5/7/2017,receptionist,Al-Riyadh - Al-Riyadh Province
5/1/2017,Receptionist,Al-Kharj - Al-Riyadh Province
5/1/2017,receptionist,Onaizah - Al-Qasem Province
4/17/2017,Casher,Al-Riyadh - Al-Riyadh Province
4/15/2017,receptionist,Al-Riyadh - Al-Riyadh Province
4/11/2017,Contact Center Officer,Al-Riyadh - Al-Riyadh Province
4/10/2017,Receptionist,Al-Khobar - Eastern Province
4/10/2017,Cole Center employee,Al-Riyadh - Al-Riyadh Province
3/29/2017,Receptionist,Al-Khobar - Eastern Province
3/25/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
3/23/2017,Salesman,Al-Riyadh - Al-Riyadh Province
3/20/2017,Receptionist,Jeddah - Makkah Province
3/15/2017,Receptionist,Makkah - Makkah Province
3/14/2017,Receptionist,Al-Madinah - Madinah Province
3/9/2017,Receptionist,Al-Khobar - Eastern Province
2/20/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
2/19/2017,Receptionist,Makkah - Makkah Province
2/19/2017,Customer Service Specialist - My Phone,Al-Riyadh - Al-Riyadh Province
2/18/2017,Receptionist,Makkah - Makkah Province
2/16/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
2/16/2017,Receptionist,Makkah - Makkah Province
2/15/2017,Receptionist,Al-Khobar - Eastern Province
2/14/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
2/13/2017,Customer Service Specialist - My Phone,Al-Riyadh - Al-Riyadh Province
2/12/2017,Patient receptionist,Al-Riyadh - Al-Riyadh Province
2/2/2017,receptionist,Onaizah - Al-Qasem Province
1/29/2017,Customer service employee,Al-Riyadh - Al-Riyadh Province
1/23/2017,Receptionist,Al-Riyadh - Al-Riyadh Province
1/8/2017,Receptionist and customer service,Jeddah - Makkah Province
1/2/2017,Visa Officer,Al-Riyadh - Al-Riyadh Province
1/2/2017,receptionist,Al-Dammam - Eastern Province
12/20/2016,receptionist,Buaidah - Al-Qasem Province
12/13/2016,receptionist,Al-Riyadh - Al-Riyadh Province
12/8/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
12/8/2016,Contact Center Intermediate,Al-Riyadh - Al-Riyadh Province
12/6/2016,Receptionist,Buaidah - Al-Qasem Province
12/5/2016,Receptionist and customer service,Al-Riyadh - Al-Riyadh Province
12/4/2016,receptionist,Al-Riyadh - Al-Riyadh Province
12/3/2016,receptionist,Al-Riyadh - Al-Riyadh Province
11/30/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
11/30/2016,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/27/2016,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/24/2016,Coffee teacher,Al-Riyadh - Al-Riyadh Province
11/22/2016,administrative employee,Al-Riyadh - Al-Riyadh Province
11/21/2016,Receptionist,Onaizah - Al-Qasem Province
11/19/2016,receptionist,Al-Riyadh - Al-Riyadh Province
11/14/2016,Hotel receptionist,Khames Mushait - Asir Province
11/9/2016,Hotel receptionist,Jeddah - Makkah Province
11/9/2016,Receptionist,Jeddah - Makkah Province
11/6/2016,Receptionist,Al-Dammam - Eastern Province
11/5/2016,Receptionist,Al-Dammam - Eastern Province
11/4/2016,Receptionist,Al-Dammam - Eastern Province
11/3/2016,Receptionist,Jeddah - Makkah Province
11/2/2016,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
10/31/2016,Customer service employee,Arar - Northern Border Province
10/25/2016,Receptionist,Jeddah - Makkah Province
10/24/2016,Customer service employee,Al-Khobar - Eastern Province
10/17/2016,Receptionist,Jeddah - Makkah Province
10/12/2016,Hotel receptionist,Al-Madinah - Madinah Province
10/11/2016,Customer service employee,Abha - Asir Province
10/3/2016,Receptionist (Patient Relations),Jeddah - Makkah Province
10/2/2016,Customer Service Supervisor,Makkah - Makkah Province
10/2/2016,Customer service Officer,Makkah - Makkah Province
10/2/2016,Receptionist,Al-Madinah - Madinah Province
9/28/2016,Receptionist (trainee),Al-Madinah - Madinah Province
9/26/2016,Customer service employee,Abha - Asir Province
9/25/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
9/20/2016,receptionist,Al-Riyadh - Al-Riyadh Province
9/8/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
9/2/2016,Driver moving furniture,Sabia - Jazan Province
8/29/2016,Receptionist,Jeddah - Makkah Province
8/20/2016,receptionist,Makkah - Makkah Province
8/15/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
8/14/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
7/26/2016,Customer service employee,Jeddah - Makkah Province
7/25/2016,Customer service employee,Jeddah - Makkah Province
7/25/2016,Receptionist,Jeddah - Makkah Province
7/25/2016,Customer Service Specialist (Phone),Al-Dammam - Eastern Province
7/24/2016,Customer service employee,Jeddah - Makkah Province
7/21/2016,Customer service employee,Jeddah - Makkah Province
7/20/2016,Customer Service Representative (Phone),Al-Riyadh - Al-Riyadh Province
7/20/2016,Customer Service Supervisor (Cool Center),Al-Riyadh - Al-Riyadh Province
7/19/2016,Customer Service Officer,Al-Dammam - Eastern Province
7/19/2016,Customer service employee,Jeddah - Makkah Province
7/19/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
7/15/2016,Staff Central,Al-Dammam - Eastern Province
7/12/2016,Customer service employee,Al-Ahsaa - Eastern Province
7/12/2016,Casher,Jeddah - Makkah Province
7/12/2016,receptionist,Al-Khobar - Eastern Province
7/11/2016,Customer service employee,Jeddah - Makkah Province
7/10/2016,Customer Service Officer (Cool Center),Al-Riyadh - Al-Riyadh Province
6/28/2016,Hotel receptionist,Al-Khobar - Eastern Province
6/24/2016,Hotel receptionist,Al-Khobar - Eastern Province
6/16/2016,Customer service employee,Jeddah - Makkah Province
6/8/2016,Receptionist,Al-Khobar - Eastern Province
5/31/2016,Call Center Agent,Hail - Hail Province
5/30/2016,Customer service employee,Abha - Asir Province
5/29/2016,Receptionist,Al-Khobar - Eastern Province
5/26/2016,Receptionist,Al-Dammam - Eastern Province
5/23/2016,Customer Service Agent,Al-Riyadh - Al-Riyadh Province
5/18/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
5/16/2016,Customer Service Agent,Al-Riyadh - Al-Riyadh Province
5/16/2016,Customer service employee,Jeddah - Makkah Province
5/10/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
5/5/2016,Customer Service Officer (Zain),Al-Riyadh - Al-Riyadh Province
5/5/2016,Customer Service Agent,Jeddah - Makkah Province
5/2/2016,customer service representative,Al-Riyadh - Al-Riyadh Province
4/28/2016,receptionist,Al-Riyadh - Al-Riyadh Province
4/26/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
4/26/2016,Customer service employee,Al-Riyadh - Al-Riyadh Province
4/25/2016,cleaning supervisor,Buaidah - Al-Qasem Province
4/19/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
4/18/2016,Receptionist,Al-Khobar - Eastern Province
4/17/2016,Receptionist (Patient Relations),Jeddah - Makkah Province
4/14/2016,Customer Service Supervisor (Phone),Al-Riyadh - Al-Riyadh Province
4/13/2016,Customer service employee,Al-Riyadh - Al-Riyadh Province
4/12/2016,Official reception maintenance,Al-Riyadh - Al-Riyadh Province
4/6/2016,Customer Service Officer (Cool Center),Al-Riyadh - Al-Riyadh Province
4/3/2016,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
4/3/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
4/3/2016,Managing Director,Jeddah - Makkah Province
3/30/2016,Customer service employee,Abha - Asir Province
3/28/2016,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
3/28/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
3/27/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
3/21/2016,Customer Service Agent,Jeddah - Makkah Province
3/1/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
3/1/2016,Receptionist and customer service,Al-Riyadh - Al-Riyadh Province
3/1/2016,Coffee dispenser,Al-Riyadh - Al-Riyadh Province
3/1/2016,receptionist,Jeddah - Makkah Province
2/24/2016,Contact Center Intermediate,Al-Riyadh - Al-Riyadh Province
2/24/2016,Receptionist,Jeddah - Makkah Province
2/24/2016,Receptionist (Special Needs),Multiple Cities - All Provinces
2/22/2016,Customer Service Coordinator (Cool Center),Al-Riyadh - Al-Riyadh Province
2/21/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
2/15/2016,receptionist,Jeddah - Makkah Province
2/8/2016,receptionist,Al-Riyadh - Al-Riyadh Province
1/31/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
1/31/2016,Receptionist,Jeddah - Makkah Province
1/28/2016,Receptionist (Special Needs),Jeddah - Makkah Province
1/26/2016,Receptionist,Al-Madinah - Madinah Province
1/25/2016,Receptionist,Buaidah - Al-Qasem Province
1/25/2016,Casher,Al-Madinah - Madinah Province
1/21/2016,Reception Supervisor,Makkah - Makkah Province
1/21/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
1/14/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
1/10/2016,Receptionist,Makkah - Makkah Province
1/8/2016,receptionist,Jeddah - Makkah Province
1/7/2016,Receptionist,Jeddah - Makkah Province
1/5/2016,Receptionist,Al-Riyadh - Al-Riyadh Province
1/4/2016,Customer service employee,Multiple Cities - All Provinces
1/3/2016,Receptionist (Patient Relations),Jeddah - Makkah Province
12/30/2015,Receptionist,Jeddah - Makkah Province
12/28/2015,Receptionist (Patient Relations),Jeddah - Makkah Province
12/26/2015,Receptionist,Al-Khobar - Eastern Province
12/23/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
12/22/2015,receptionist,Al-Riyadh - Al-Riyadh Province
12/22/2015,Customer Service Officer (Cool Center),Al-Riyadh - Al-Riyadh Province
12/20/2015,Receptionist,Al-Khobar - Eastern Province
12/19/2015,Receptionist,Jeddah - Makkah Province
12/16/2015,Receptionist (training and employment),Al-Riyadh - Al-Riyadh Province
12/13/2015,Receptionist,Tabouk - Tabouk Province
12/13/2015,administrative employee,Jeddah - Makkah Province
12/9/2015,Receptionist (training and employment),Al-Riyadh - Al-Riyadh Province
12/9/2015,Receptionist,Al-Khobar - Eastern Province
12/8/2015,Receptionist,Makkah - Makkah Province
12/7/2015,Receptionist (training and employment),Al-Riyadh - Al-Riyadh Province
12/3/2015,Receptionist (training and employment),Al-Riyadh - Al-Riyadh Province
12/3/2015,Customer service employee,Al-Madinah - Madinah Province
12/2/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
12/2/2015,Receptionist,Al-Khobar - Eastern Province
12/1/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/25/2015,Receptionist,Al-Dammam - Eastern Province
11/25/2015,English translator,Al-Riyadh - Al-Riyadh Province
11/24/2015,Administrative Officer,Al-Riyadh - Al-Riyadh Province
11/24/2015,Receptionist,Al-Dammam - Eastern Province
11/23/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
11/22/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
11/14/2015,Car Rental Officer,Al-Madinah - Madinah Province
11/13/2015,Receptionist,Al-Dammam - Eastern Province
11/11/2015,Customer service employee,Al-Khobar - Eastern Province
11/11/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
11/10/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
11/10/2015,Receptionist,Al-Dammam - Eastern Province
11/9/2015,Customer service employee,Jeddah - Makkah Province
11/4/2015,Car Rental Officer,Jeddah - Makkah Province
11/3/2015,Receptionist,Jeddah - Makkah Province
11/3/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
10/29/2015,receptionist,Jeddah - Makkah Province
10/28/2015,Customer service employee,Jeddah - Makkah Province
10/25/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
10/25/2015,receptionist,Jeddah - Makkah Province
10/20/2015,Receptionist,Al-Khobar - Eastern Province
10/13/2015,Receptionist,Al-Khobar - Eastern Province
10/12/2015,Receptionist,Al-Khobar - Eastern Province
10/12/2015,Customer Service Supervisor,Al-Riyadh - Al-Riyadh Province
10/12/2015,Customer Service Representative,Al-Riyadh - Al-Riyadh Province
10/7/2015,Receptionist,Al-Khobar - Eastern Province
10/6/2015,Receptionist,Multiple Cities - All Provinces
10/5/2015,receptionist,Al-Riyadh - Al-Riyadh Province
10/4/2015,Receptionist,Multiple Cities - All Provinces
10/4/2015,Health Club Receptionist,Al-Riyadh - Al-Riyadh Province
9/30/2015,Receptionist,Al-Khobar - Eastern Province
9/27/2015,Staff Central,Makkah - Makkah Province
9/27/2015,Receptionist,Makkah - Makkah Province
9/20/2015,receptionist,Al-Riyadh - Al-Riyadh Province
9/14/2015,Receptionist,Yanbu - Madinah Province
9/13/2015,receptionist,Al-Riyadh - Al-Riyadh Province
9/9/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
9/6/2015,Call Center Employee (Customer Services),Jeddah - Makkah Province
8/31/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
8/30/2015,Receptionist,Jeddah - Makkah Province
8/27/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
8/25/2015,Receptionist,Al-Dhahran - Eastern Province
8/25/2015,Assistant Director Run,Al-Dhahran - Eastern Province
8/23/2015,Customer service employee,Jeddah - Makkah Province
8/22/2015,receptionist,Jeddah - Makkah Province
8/22/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
8/18/2015,Receptionist,Makkah - Makkah Province
8/18/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
8/18/2015,Receptionist,Hafer Al-Baten - Eastern Province
8/17/2015,Receptionist,Makkah - Makkah Province
8/12/2015,Contact Officer,Al-Riyadh - Al-Riyadh Province
8/11/2015,Contact Officer,Al-Riyadh - Al-Riyadh Province
8/10/2015,receptionist,Jeddah - Makkah Province
8/10/2015,Receptionist (Special Needs),Al-Riyadh - Al-Riyadh Province
8/4/2015,Customer Service Officer (Phone),Al-Riyadh - Al-Riyadh Province
8/4/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
8/3/2015,Customer service employee,Al-Taif - Makkah Province
7/29/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
7/29/2015,Customer Service Officer by Phone,Al-Riyadh - Al-Riyadh Province
7/27/2015,Receptionist,Jeddah - Makkah Province
7/27/2015,Receptionist,Al-Dammam - Eastern Province
7/26/2015,Receptionist,Jeddah - Makkah Province
7/26/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
7/22/2015,receptionist,Al-Riyadh - Al-Riyadh Province
7/6/2015,Receptionist,Al-Dammam - Eastern Province
7/1/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/27/2015,Salesman,Jazan - Jazan Province
6/25/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/22/2015,Receptionist,Jeddah - Makkah Province
6/21/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/18/2015,Receptionist,Jeddah - Makkah Province
6/16/2015,Customer Service Officer by Phone,Al-Riyadh - Al-Riyadh Province
6/16/2015,Receptionist,Jeddah - Makkah Province
6/15/2015,Receptionist (Special Needs),Al-Riyadh - Al-Riyadh Province
6/15/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/13/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/11/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
6/9/2015,receptionist,Al-Riyadh - Al-Riyadh Province
6/7/2015,Receptionist,Al-Khobar - Eastern Province
6/4/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
6/4/2015,receptionist,Jeddah - Makkah Province
6/3/2015,Receptionist,Al-Khobar - Eastern Province
5/31/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
5/26/2015,Hotel receptionist,Yanbu - Madinah Province
5/26/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
5/25/2015,Receptionist,Jeddah - Makkah Province
5/25/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
5/24/2015,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
5/18/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
5/18/2015,Receptionist,Yanbu - Madinah Province
5/17/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
5/16/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
5/14/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
5/14/2015,Receptionist and customer service,Al-Riyadh - Al-Riyadh Province
5/14/2015,receptionist,Al-Riyadh - Al-Riyadh Province
5/13/2015,Receptionist Supervisor,Al-Riyadh - Al-Riyadh Province
5/11/2015,Receptionist,Jeddah - Makkah Province
5/11/2015,Receptionist,Bljurashi - Al-Baha Province
5/3/2015,receptionist,Al-Riyadh - Al-Riyadh Province
4/25/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
4/17/2015,Receptionist,Al-Madinah - Madinah Province
4/13/2015,Movement official (field),Al-Riyadh - Al-Riyadh Province
4/13/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
4/12/2015,Receptionist,Al-Khobar - Eastern Province
4/9/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
4/5/2015,receptionist,Al-Khobar - Eastern Province
3/28/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
3/25/2015,Receptionist,Al-Taif - Makkah Province
3/25/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
3/23/2015,customer service supervisor,Al-Riyadh - Al-Riyadh Province
3/20/2015,Customer Service Representative,Al-Riyadh - Al-Riyadh Province
3/19/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
3/18/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
3/15/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
3/13/2015,Receptionist,Jeddah - Makkah Province
3/12/2015,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
3/9/2015,Customer Service Specialist,Al-Riyadh - Al-Riyadh Province
3/7/2015,Hotel receptionist,Al-Jubail - Eastern Province
3/5/2015,receptionist,Al-Dammam - Eastern Province
3/4/2015,Customer Service Representative (Cool Center),Al-Riyadh - Al-Riyadh Province
3/4/2015,Customer Service Specialist,Jeddah - Makkah Province
3/4/2015,Exhibition delegate and customer service,Jeddah - Makkah Province
2/28/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
2/26/2015,Customer Service Officer,Al-Riyadh - Al-Riyadh Province
2/25/2015,Customer Service Officer (My Phone),Jeddah - Makkah Province
2/25/2015,Lease Coordinator,Al-Riyadh - Al-Riyadh Province
2/24/2015,Customer Accountant,Al-Riyadh - Al-Riyadh Province
2/23/2015,Project Manager (Cool Center),Al-Riyadh - Al-Riyadh Province
2/22/2015,Receptionist and Cool Center,Jeddah - Makkah Province
2/19/2015,Customer Accountant (Cashier),Al-Riyadh - Al-Riyadh Province
2/16/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
2/11/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
2/11/2015,Casher,Al-Riyadh - Al-Riyadh Province
2/5/2015,Customer service employee,Al-Riyadh - Al-Riyadh Province
2/4/2015,Receptionist,Al-Riyadh - Al-Riyadh Province
